label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.74137931034482984494e-01,1.96082529654543757935e-02,1.96082529654543757935e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.65277777777777790114e-01,8.58980338670352165653e-03,8.58980338670352165653e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.64131994261119174006e-01,1.12284618669285865544e-02,1.12284618669285865544e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.84034833091436800245e-01,1.13588358798972777208e-02,1.13588358798972777208e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.70670391061452586534e-01,8.63779111512086132663e-03,8.63779111512086132663e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.49784791965566754790e-01,1.95801206082585957380e-02,1.95801206082585957380e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.57325746799431165357e-01,1.34947837560527878625e-02,1.34947837560527878625e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.84743411927877954071e-01,2.77933764595724372426e-02,2.77933764595724372426e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.97159090909090828347e-01,1.99243751975931061848e-02,1.99243751975931061848e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-1.44399999999999995026e+00,-7.99999999999999822364e-01,1.01542776998597439331e+00,1.20904205116175757218e-02,1.20904205116175757218e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-8.00000000000000044409e-01,0.00000000000000000000e+00,1.00870827285921627059e+00,1.01076838005690373967e-02,1.01076838005690373967e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,0.00000000000000000000e+00,8.00000000000000044409e-01,1.01603498542274062189e+00,1.01518864994053457929e-02,1.01518864994053457929e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,7.99999999999999822364e-01,1.44399999999999995026e+00,1.02545968882602567263e+00,1.23711850668570717826e-02,1.23711850668570717826e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,9.90099009900990423283e-01,1.95221693661135342612e-02,1.95221693661135342612e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,1.01711840228245353757e+00,2.84324271440723683191e-02,2.84324271440723683191e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.95934959349593751377e-01,5.76846392710564717654e-02,5.76846392710564717654e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.01906158357771237100e+00,4.34055365123625983004e-02,4.34055365123625983004e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-1.44399999999999995026e+00,-7.99999999999999822364e-01,1.00831024930747914503e+00,2.78669706139125158972e-02,2.78669706139125158972e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-8.00000000000000044409e-01,0.00000000000000000000e+00,1.00570613409415132722e+00,2.42327068179161095318e-02,2.42327068179161095318e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,0.00000000000000000000e+00,8.00000000000000044409e-01,1.01447178002894355942e+00,2.46976095019913327588e-02,2.46976095019913327588e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,7.99999999999999822364e-01,1.44399999999999995026e+00,9.93206521739130376858e-01,2.70888614638273433899e-02,2.70888614638273433899e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,1.01605839416058385538e+00,4.33677394963881759904e-02,4.33677394963881759904e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,1.04922644163150469154e+00,5.99071922136345594301e-02,5.99071922136345594301e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
