label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.01637554585152845021e+00,7.00648864179915648043e-02,7.00648864179915648043e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.98935037273695147775e-01,5.47032283125147567038e-02,5.47032283125147567038e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-8.00000000000000044409e-01,0.00000000000000000000e+00,1.00212765957446792164e+00,9.13593831772216251330e-03,9.13593831772216251330e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,0.00000000000000000000e+00,8.00000000000000044409e-01,9.97890295358649814794e-01,9.05884179183421255066e-03,9.05884179183421255066e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,7.99999999999999822364e-01,1.44399999999999995026e+00,1.01070663811563155043e+00,5.49960721471641697522e-02,5.49960721471641697522e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,1.01971522453450180734e+00,7.02951105792774116887e-02,7.02951105792774116887e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,1.02356902356902379481e+00,2.15593408667771671561e-02,2.15593408667771671561e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.09069493521790339408e+00,5.23856472989502192084e-02,5.23856472989502192084e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.86140724946695246267e-01,2.26232066662164429949e-02,2.26232066662164429949e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.89561586638830759100e-01,3.21733507461847631492e-02,3.21733507461847631492e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.96825396825396836675e-01,1.24085073011201557636e-02,1.24085073011201557636e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
